,Unnamed: 0_x,Feature,Chi2_x,Unnamed: 0_y,Chi2_y,Unnamed: 0,Chi2
1635,8804,jclinpharm,0.379310345,8271,0.49,8121,1.010695187
1637,8803,librari,0.379310345,8396,0.49,8080,1.010695187
1638,8802,ti,0.379310345,8272,0.49,8138,1.010695187
1639,8800,auec,0.379310345,8355,0.49,8092,1.010695187
1643,8770,botan,0.379310345,8378,0.49,8102,1.010695187
1646,8742,51,0.379310345,8333,0.49,8064,1.010695187
1647,8741,prestudi,0.379310345,8252,0.49,8097,1.010695187
1653,8734,prodrug,0.379310345,8315,0.49,8109,1.010695187
1656,8731,lader,0.379310345,8365,0.49,8130,1.010695187
1657,8730,450,0.379310345,8285,0.49,8140,1.010695187
1660,8727,perchlor,0.379310345,8257,0.49,8113,1.010695187
1661,8726,½rst,0.379310345,8392,0.49,8037,1.010695187
1662,8724,chlorophenylpiperazin,0.379310345,8356,0.49,8060,1.010695187
1663,8743,bioanalysi,0.379310345,8370,0.49,8044,1.010695187
1666,8765,studentï,0.379310345,8286,0.49,8082,1.010695187
1667,8764,phosphorus,0.379310345,8339,0.49,8030,1.010695187
1669,8761,37ï,0.379310345,8293,0.49,8076,1.010695187
1670,8760,4ï,0.379310345,8335,0.49,8114,1.010695187
1674,8754,48h,0.379310345,8308,0.49,8075,1.010695187
1676,8751,memori,0.379310345,8345,0.49,8031,1.010695187
1678,8747,li,0.379310345,8401,0.49,8098,1.010695187
1679,8622,beta,0.37414113,9771,2.45,9422,3.023857624
1680,8623,numberanumb,0.37414113,7256,0.235755102,9694,5.053475936
1681,8620,breakfast,0.370718119,6582,0.204939467,9665,4.745766069
1682,8619,popul,0.358411703,11052,26.83750476,11211,25.55838384
1684,8600,digest,0.35211497,11054,27.24207792,8680,1.588235294
1692,8611,t521c,0.35211497,10924,16.00012987,8692,1.588235294
1683,8608,redissolv,0.35211497,9763,2.437532468,8918,2.14308864
1689,8618,coat,0.35211497,8867,0.77,10905,10.7587281
1688,8614,suppl,0.35211497,8885,0.77,9777,5.626334648
1687,8607,man,0.35211497,8853,0.77,8913,2.14308864
1690,8616,iti,0.35211497,8882,0.77,8914,2.14308864
1685,8602,pharmaci,0.35211497,8876,0.77,8683,1.588235294
1686,8606,earli,0.35211497,8872,0.77,8686,1.588235294
1691,8613,birth,0.35211497,8886,0.77,8687,1.588235294
1694,8595,park,0.347307865,7684,0.309065934,11195,20.78937185
1693,8596,pump,0.347307865,7692,0.309065934,9673,4.826667885
1695,8594,report,0.345333711,8987,0.903879966,7452,0.592443755
1696,8593,helsinki,0.342787481,9666,2.197689594,8869,1.993816157
1698,8591,we,0.340503729,9832,2.897758621,9825,6.241946169
1697,8592,place,0.340503729,7986,0.409876847,9692,5.049330356
1699,8589,nomin,0.337188167,9756,2.38,8571,1.398646208
1700,8588,hplc,0.329124431,8979,0.888641228,6343,0.411860187
1701,8587,induc,0.328026812,9527,1.67281106,10866,9.240388281
1702,8586,specif,0.325237007,9304,1.269757869,8015,1.004424437
1742,8444,fujino,0.325123153,11267,85.71428571,7903,0.86631016
1798,8466,mismatch,0.325123153,11270,85.71428571,7940,0.86631016
1801,8552,421c,0.325123153,11268,85.71428571,7872,0.86631016
1855,8489,kojima,0.325123153,11269,85.71428571,7941,0.86631016
1707,8425,walli,0.325123153,11149,35.4752381,7829,0.86631016
1724,8434,1b1,0.325123153,11150,35.4752381,7898,0.86631016
1778,8398,microg,0.325123153,11154,35.4752381,7912,0.86631016
1810,8543,kruskal,0.325123153,11151,35.4752381,7896,0.86631016
1858,8484,numbercnumb,0.325123153,11152,35.4752381,7833,0.86631016
1745,8441,gaa,0.325123153,10994,18.53357143,10763,7.605466429
1848,8572,bias,0.325123153,10996,18.53357143,9007,2.335644022
1861,8480,kim,0.325123153,10995,18.53357143,7960,0.86631016
1761,8374,root,0.325123153,10348,7.043809524,9011,2.335644022
1719,8412,hek293,0.325123153,10345,7.043809524,7823,0.86631016
1740,8446,franklin,0.325123153,10344,7.043809524,7935,0.86631016
1785,8389,lee,0.325123153,10335,7.043809524,7870,0.86631016
1807,8546,oatp2,0.325123153,10343,7.043809524,7853,0.86631016
1813,8555,seventeen,0.325123153,10342,7.043809524,7961,0.86631016
1824,8583,accompani,0.325123153,10347,7.043809524,7841,0.86631016
1853,8492,shitara,0.325123153,10341,7.043809524,7923,0.86631016
1860,8482,precolumn,0.325123153,10337,7.043809524,7957,0.86631016
1880,8520,94,0.325123153,10346,7.043809524,7932,0.86631016
1711,8432,glycerol,0.325123153,9105,1.005952381,10764,7.605466429
1756,8364,yang,0.325123153,9118,1.005952381,9014,2.335644022
1792,8382,inner,0.325123153,9129,1.005952381,8998,2.335644022
1827,8579,ize,0.325123153,9135,1.005952381,9020,2.335644022
1864,8478,awak,0.325123153,9123,1.005952381,9015,2.335644022
1893,8501,stern,0.325123153,9133,1.005952381,9022,2.335644022
1714,8420,highperform,0.325123153,9131,1.005952381,7866,0.86631016
1716,8417,categor,0.325123153,9146,1.005952381,7844,0.86631016
1720,8410,rare,0.325123153,9137,1.005952381,7911,0.86631016
1741,8445,phenytoin,0.325123153,9104,1.005952381,7802,0.86631016
1779,8397,certain,0.325123153,9145,1.005952381,7959,0.86631016
1784,8391,calli,0.325123153,9114,1.005952381,7868,0.86631016
1822,8554,edit,0.325123153,9127,1.005952381,7846,0.86631016
1831,8574,ymc,0.325123153,9116,1.005952381,7861,0.86631016
1837,8567,isotop,0.325123153,9122,1.005952381,7791,0.86631016
1839,8565,conform,0.325123153,9138,1.005952381,7950,0.86631016
1846,8558,complex,0.325123153,9128,1.005952381,7888,0.86631016
1852,8493,dichloromethan,0.325123153,9112,1.005952381,7818,0.86631016
1878,8522,lancet,0.325123153,9108,1.005952381,7879,0.86631016
1887,8512,outlin,0.325123153,9111,1.005952381,7902,0.86631016
1888,8517,assembl,0.325123153,9141,1.005952381,7849,0.86631016
1890,8504,presum,0.325123153,9140,1.005952381,7857,0.86631016
1894,8502,jone,0.325123153,9110,1.005952381,7805,0.86631016
1762,8358,ethnic,0.325123153,8152,0.42,11266,41.55555556
1877,8523,usp,0.325123153,8126,0.42,11265,41.55555556
1874,8488,aug,0.325123153,8004,0.42,11218,27.2154222
1710,8431,c1,0.325123153,8000,0.42,11117,15.89872582
1751,8369,fed,0.325123153,8192,0.42,11114,15.89872582
1793,8381,tk,0.325123153,8138,0.42,11118,15.89872582
1843,8561,scan,0.325123153,8019,0.42,11116,15.89872582
1881,8518,onset,0.325123153,8088,0.42,11115,15.89872582
1727,8462,illustr,0.325123153,8156,0.42,10754,7.605466429
1728,8461,akathisia,0.325123153,8168,0.42,10758,7.605466429
1769,8349,qh,0.325123153,8108,0.42,10755,7.605466429
1809,8544,auco,0.325123153,8149,0.42,10760,7.605466429
1811,8542,orang,0.325123153,8098,0.42,10761,7.605466429
1829,8576,programm,0.325123153,8053,0.42,10757,7.605466429
1830,8575,tid,0.325123153,8016,0.42,10762,7.605466429
1842,8562,prompt,0.325123153,8061,0.42,10756,7.605466429
1862,8496,abbrevi,0.325123153,8073,0.42,10753,7.605466429
1875,8497,segment,0.325123153,7999,0.42,10759,7.605466429
1704,8427,calori,0.325123153,7991,0.42,9002,2.335644022
1713,8418,cannot,0.325123153,7996,0.42,9005,2.335644022
1718,8413,wagner,0.325123153,8115,0.42,9016,2.335644022
1730,8459,respec,0.325123153,7990,0.42,9010,2.335644022
1736,8437,chro,0.325123153,8150,0.42,9006,2.335644022
1738,8448,moment,0.325123153,8190,0.42,9013,2.335644022
1759,8361,intercept,0.325123153,8176,0.42,9019,2.335644022
1771,8347,boston,0.325123153,8026,0.42,9003,2.335644022
1808,8545,optim,0.325123153,8101,0.42,8995,2.335644022
1818,8533,deliveri,0.325123153,8086,0.42,9021,2.335644022
1841,8563,endocrin,0.325123153,8049,0.42,8996,2.335644022
1856,8486,stir,0.325123153,8110,0.42,9000,2.335644022
1859,8483,cpest,0.325123153,8109,0.42,9004,2.335644022
1866,8475,satisfactori,0.325123153,8050,0.42,9012,2.335644022
1869,8472,quit,0.325123153,8057,0.42,8994,2.335644022
1872,8468,1m,0.325123153,8078,0.42,9017,2.335644022
1889,8510,swallow,0.325123153,8200,0.42,9009,2.335644022
1895,8503,preliminari,0.325123153,8187,0.42,9001,2.335644022
1703,8435,british,0.325123153,8048,0.42,7918,0.86631016
1705,8423,52,0.325123153,8114,0.42,7809,0.86631016
1706,8424,trail,0.325123153,8173,0.42,7894,0.86631016
1708,8426,hlm,0.325123153,8056,0.42,7869,0.86631016
1709,8428,haart,0.325123153,8077,0.42,7897,0.86631016
1712,8422,task,0.325123153,8161,0.42,7877,0.86631016
1715,8419,highland,0.325123153,8130,0.42,7865,0.86631016
1717,8416,catalys,0.325123153,8028,0.42,7845,0.86631016
1721,8409,channel,0.325123153,8031,0.42,7922,0.86631016
1722,8408,von,0.325123153,8151,0.42,7834,0.86631016
1723,8407,taper,0.325123153,8094,0.42,7830,0.86631016
1725,8451,agonist,0.325123153,8172,0.42,7852,0.86631016
1726,8463,5b,0.325123153,8069,0.42,7814,0.86631016
1729,8460,ra,0.325123153,8054,0.42,7921,0.86631016
1731,8458,glaxosmithklin,0.325123153,8123,0.42,7927,0.86631016
1732,8457,gle,0.325123153,8125,0.42,7930,0.86631016
1733,8455,tao,0.325123153,8121,0.42,7847,0.86631016
1734,8405,anaesthet,0.325123153,8191,0.42,7901,0.86631016
1735,8453,chocol,0.325123153,8006,0.42,7916,0.86631016
1737,8449,qtp,0.325123153,8118,0.42,7953,0.86631016
1739,8447,francisco,0.325123153,8080,0.42,7956,0.86631016
1743,8443,quan,0.325123153,8090,0.42,7933,0.86631016
1744,8442,1996,0.325123153,8197,0.42,7954,0.86631016
1746,8439,ical,0.325123153,8198,0.42,7924,0.86631016
1747,8438,rheodyn,0.325123153,8047,0.42,7822,0.86631016
1748,8406,radioenzymat,0.325123153,8084,0.42,7821,0.86631016
1749,8360,antoin,0.325123153,8139,0.42,7899,0.86631016
1750,8371,16b,0.325123153,8041,0.42,7938,0.86631016
1752,8368,½er,0.325123153,8182,0.42,7900,0.86631016
1753,8367,veteran,0.325123153,8003,0.42,7806,0.86631016
1754,8366,parox,0.325123153,8181,0.42,7816,0.86631016
1755,8365,m8,0.325123153,8089,0.42,7939,0.86631016
1757,8363,vi,0.325123153,8160,0.42,7820,0.86631016
1758,8362,bottom,0.325123153,8018,0.42,7813,0.86631016
1760,8359,filter,0.325123153,8169,0.42,7914,0.86631016
1763,8357,prp,0.325123153,8106,0.42,7832,0.86631016
1764,8356,½ect,0.325123153,8071,0.42,7926,0.86631016
1765,8354,ethoxyresorufin,0.325123153,8153,0.42,7875,0.86631016
1766,8353,etin,0.325123153,8155,0.42,7878,0.86631016
1767,8352,m23,0.325123153,8066,0.42,7942,0.86631016
1768,8350,add,0.325123153,8179,0.42,7862,0.86631016
1770,8348,instead,0.325123153,8147,0.42,7811,0.86631016
1772,8373,clude,0.325123153,8171,0.42,7835,0.86631016
1773,8375,partit,0.325123153,8178,0.42,7804,0.86631016
1774,8390,fourier,0.325123153,8074,0.42,7962,0.86631016
1775,8402,triazolobenzodiazepin,0.325123153,8011,0.42,7928,0.86631016
1776,8401,war,0.325123153,8075,0.42,7946,0.86631016
1777,8400,cff,0.325123153,8013,0.42,7909,0.86631016
1780,8396,wxl108712,0.325123153,7994,0.42,7906,0.86631016
1781,8395,gut,0.325123153,8060,0.42,7952,0.86631016
1782,8394,medi,0.325123153,8008,0.42,7917,0.86631016
1783,8393,calf,0.325123153,8201,0.42,7874,0.86631016
1786,8376,cno,0.325123153,8175,0.42,7893,0.86631016
1787,8388,parra,0.325123153,8180,0.42,7817,0.86631016
1788,8387,exhal,0.325123153,8133,0.42,7858,0.86631016
1789,8385,tine,0.325123153,8002,0.42,7947,0.86631016
1790,8384,eï,0.325123153,8146,0.42,7840,0.86631016
1791,8383,f1j,0.325123153,8166,0.42,7854,0.86631016
1794,8380,inn,0.325123153,7993,0.42,7796,0.86631016
1795,8377,factori,0.325123153,8167,0.42,7850,0.86631016
1796,8464,resum,0.325123153,8022,0.42,7968,0.86631016
1797,8494,0ï,0.325123153,8014,0.42,7951,0.86631016
1799,8541,nycom,0.325123153,8112,0.42,7824,0.86631016
1800,8553,secur,0.325123153,8034,0.42,7856,0.86631016
1802,8551,suppress,0.325123153,8122,0.42,7937,0.86631016
1803,8550,urea,0.325123153,8105,0.42,7884,0.86631016
1804,8549,ure,0.325123153,8051,0.42,7883,0.86631016
1805,8548,labo,0.325123153,8038,0.42,7855,0.86631016
1806,8547,_0,0.325123153,8081,0.42,7934,0.86631016
1812,8540,auct,0.325123153,8127,0.42,7889,0.86631016
1814,8539,auctb,0.325123153,8007,0.42,7886,0.86631016
1815,8536,uoxetin,0.325123153,8032,0.42,7838,0.86631016
1816,8535,oocyt,0.325123153,8091,0.42,7967,0.86631016
1817,8534,sin,0.325123153,8193,0.42,7948,0.86631016
1819,8531,½ve,0.325123153,8096,0.42,7790,0.86631016
1820,8529,popup,0.325123153,8039,0.42,7808,0.86631016
1821,8528,83,0.325123153,8070,0.42,7797,0.86631016
1823,8556,computer,0.325123153,8079,0.42,7827,0.86631016
1825,8581,300mg,0.325123153,8095,0.42,7963,0.86631016
1826,8580,pak,0.325123153,8082,0.42,7794,0.86631016
1828,8577,benet,0.325123153,8025,0.42,7815,0.86631016
1832,8573,acid,0.325123153,8129,0.42,7867,0.86631016
1833,8570,pah,0.325123153,8085,0.42,7793,0.86631016
1834,8557,conic,0.325123153,8055,0.42,7944,0.86631016
1835,8569,nat,0.325123153,8157,0.42,7859,0.86631016
1836,8568,worsen,0.325123153,8046,0.42,7836,0.86631016
1838,8566,t1ï,0.325123153,8040,0.42,7803,0.86631016
1840,8564,udvalg,0.325123153,8195,0.42,7882,0.86631016
1844,8560,ls,0.325123153,8076,0.42,7842,0.86631016
1845,8559,iodin,0.325123153,8107,0.42,7789,0.86631016
1847,8527,sixth,0.325123153,8194,0.42,7876,0.86631016
1849,8525,deconjug,0.325123153,8063,0.42,7798,0.86631016
1850,8481,withdrew,0.325123153,8027,0.42,7828,0.86631016
1851,8467,4ohmid,0.325123153,8116,0.42,7810,0.86631016
1854,8491,auditori,0.325123153,7997,0.42,7880,0.86631016
1857,8485,numberh,0.325123153,8119,0.42,7831,0.86631016
1863,8479,distanc,0.325123153,8044,0.42,7907,0.86631016
1865,8476,preg,0.325123153,8141,0.42,7945,0.86631016
1867,8474,pgp,0.325123153,8145,0.42,7792,0.86631016
1868,8473,lymphoblast,0.325123153,8059,0.42,7949,0.86631016
1870,8470,hydroxytolbutamid,0.325123153,8117,0.42,7958,0.86631016
1871,8469,vmax,0.325123153,8120,0.42,7966,0.86631016
1873,8495,premed,0.325123153,8188,0.42,7843,0.86631016
1876,8511,lmol,0.325123153,8170,0.42,7839,0.86631016
1879,8521,letter,0.325123153,8164,0.42,7864,0.86631016
1882,8498,sod,0.325123153,8177,0.42,7892,0.86631016
1883,8516,lain,0.325123153,8037,0.42,7837,0.86631016
1884,8515,diari,0.325123153,8140,0.42,7801,0.86631016
1885,8514,lilja,0.325123153,8136,0.42,7890,0.86631016
1886,8513,6,0.325123153,8183,0.42,7905,0.86631016
1891,8499,vastatin,0.325123153,8148,0.42,7860,0.86631016
1892,8500,selfand,0.325123153,7998,0.42,7848,0.86631016
1896,8524,lane,0.325123153,8015,0.42,7881,0.86631016
1897,8506,down,0.325123153,8020,0.42,7965,0.86631016
1898,8509,kalamazoo,0.325123153,8042,0.42,7913,0.86631016
1899,8345,1b,0.311130491,11318,465.350401,10828,8.229946524
1901,8343,depend,0.311130491,11008,19.62969925,8458,1.255072222
1900,8344,oxid,0.311130491,9659,2.136942356,10933,12.34646082
1904,8338,later,0.301279703,9734,2.31,7983,0.926970237
1902,8336,cross,0.301279703,8692,0.665627706,9372,2.750793737
1903,8337,recommend,0.301279703,7955,0.350649351,9370,2.750793737
1905,8340,nj,0.301279703,7957,0.350649351,7984,0.926970237
1906,8334,pnumber,0.297758001,10020,4.093632219,10922,11.37991513
1907,8333,vial,0.297451546,9858,3.01,10856,9.118310326
1910,8329,ie,0.284636181,11042,23.53910053,9581,3.898395722
1909,8330,contrast,0.284636181,10310,6.334179894,7462,0.664605386
1911,8331,isozym,0.284636181,9870,3.022275132,8859,1.945563111
1908,8328,fluoresc,0.284636181,7963,0.355767196,8860,1.945563111
1912,8327,seven,0.282643465,8429,0.521658163,8567,1.394844807
1913,8326,dure,0.282224116,10435,10.75937327,11208,24.79756451
1914,8325,prepar,0.271574666,9279,1.191580796,11228,28.58286497
1985,8060,388g,0.270935961,11255,71.42857143,7593,0.721925134
2019,8081,didemethyl,0.270935961,11256,71.42857143,7533,0.721925134
2063,8264,ministri,0.270935961,11254,71.42857143,7619,0.721925134
2126,8189,q1,0.270935961,11253,71.42857143,7689,0.721925134
1922,8129,compet,0.270935961,11190,44.12828571,7608,0.721925134
1996,8033,welfar,0.270935961,11193,44.12828571,7625,0.721925134
2066,8286,521cc,0.270935961,11191,44.12828571,7518,0.721925134
2086,8292,521tc,0.270935961,11192,44.12828571,7483,0.721925134
1986,8061,kodak,0.270935961,11041,23.37028571,7535,0.721925134
2065,8266,xenobiotica,0.270935961,11038,23.37028571,7543,0.721925134
2121,8183,coronari,0.270935961,11040,23.37028571,7504,0.721925134
2129,8212,conn,0.270935961,11039,23.37028571,7564,0.721925134
2132,8215,efflux,0.270935961,11034,23.37028571,7674,0.721925134
2141,8233,abi,0.270935961,11035,23.37028571,7687,0.721925134
2115,8194,blot,0.270935961,10406,9.154571429,10885,10.18217469
1927,8137,colin,0.270935961,10404,9.154571429,7659,0.721925134
1936,8110,1xn,0.270935961,10405,9.154571429,7704,0.721925134
1954,8169,hum,0.270935961,10410,9.154571429,7490,0.721925134
1964,8146,cleanup,0.270935961,10395,9.154571429,7612,0.721925134
1987,8046,2xn,0.270935961,10401,9.154571429,7706,0.721925134
1990,8043,dane,0.270935961,10397,9.154571429,7509,0.721925134
1991,8028,interac,0.270935961,10408,9.154571429,7491,0.721925134
2024,8070,d4,0.270935961,10400,9.154571429,7546,0.721925134
2025,8071,diethyleth,0.270935961,10411,9.154571429,7488,0.721925134
2054,8253,literatur,0.270935961,10403,9.154571429,7654,0.721925134
2062,8263,multidrug,0.270935961,10396,9.154571429,7585,0.721925134
2100,8213,wang,0.270935961,10409,9.154571429,7682,0.721925134
2114,8195,warwick,0.270935961,10394,9.154571429,7529,0.721925134
2138,8244,xdb,0.270935961,10399,9.154571429,7540,0.721925134
2118,8180,hydroxymethyl,0.270935961,9427,1.481142857,11150,20.59183997
2091,8298,ar,0.270935961,9411,1.481142857,10888,10.18217469
2148,8224,tract,0.270935961,9436,1.481142857,10895,10.18217469
1917,8124,elmer,0.270935961,9460,1.481142857,9504,3.400633789
1925,8134,excel,0.270935961,9418,1.481142857,9497,3.400633789
1930,8120,spectrophotometri,0.270935961,9447,1.481142857,9511,3.400633789
2120,8182,brown,0.270935961,9416,1.481142857,9507,3.400633789
2153,8323,perkin,0.270935961,9467,1.481142857,9499,3.400633789
1919,8126,regener,0.270935961,9461,1.481142857,7638,0.721925134
1938,8112,special,0.270935961,9439,1.481142857,7602,0.721925134
1951,8165,c421a,0.270935961,9444,1.481142857,7693,0.721925134
1960,8148,vigor,0.270935961,9441,1.481142857,7601,0.721925134
1962,8144,fluctuat,0.270935961,9412,1.481142857,7666,0.721925134
1968,8150,rm,0.270935961,9466,1.481142857,7645,0.721925134
1971,8155,fromm,0.270935961,9430,1.481142857,7553,0.721925134
1979,8051,sigmastat,0.270935961,9453,1.481142857,7542,0.721925134
1980,8054,ba,0.270935961,9435,1.481142857,7552,0.721925134
1984,8059,jr,0.270935961,9462,1.481142857,7498,0.721925134
2000,8038,shiseido,0.270935961,9428,1.481142857,7526,0.721925134
2001,8039,biomed,0.270935961,9457,1.481142857,7521,0.721925134
2002,8040,biom,0.270935961,9459,1.481142857,7505,0.721925134
2006,8065,depict,0.270935961,9432,1.481142857,7581,0.721925134
2016,8097,cover,0.270935961,9465,1.481142857,7530,0.721925134
2032,8175,260,0.270935961,9425,1.481142857,7565,0.721925134
2034,8177,dual,0.270935961,9448,1.481142857,7575,0.721925134
2036,8271,mit,0.270935961,9426,1.481142857,7692,0.721925134
2050,8270,stress,0.270935961,9446,1.481142857,7589,0.721925134
2056,8255,lin,0.270935961,9458,1.481142857,7624,0.721925134
2069,8289,alltech,0.270935961,9420,1.481142857,7679,0.721925134
2071,8311,46,0.270935961,9454,1.481142857,7561,0.721925134
2102,8198,houston,0.270935961,9443,1.481142857,7705,0.721925134
2103,8199,sphygmomanomet,0.270935961,9456,1.481142857,7675,0.721925134
2127,8190,inactiv,0.270935961,9440,1.481142857,7613,0.721925134
2137,8239,market,0.270935961,9434,1.481142857,7539,0.721925134
2150,8227,horizont,0.270935961,9423,1.481142857,7690,0.721925134
2045,8281,younger,0.270935961,7735,0.35,11254,34.62962963
2070,8310,subpopul,0.270935961,7908,0.35,11252,34.62962963
2089,8297,piperazinyl,0.270935961,7745,0.35,11253,34.62962963
2149,8225,eaten,0.270935961,7848,0.35,11255,34.62962963
1965,8147,command,0.270935961,7748,0.35,11151,20.59183997
2080,8321,lexington,0.270935961,7778,0.35,11149,20.59183997
2133,8235,teer,0.270935961,7901,0.35,11148,20.59183997
2152,8229,carboxi,0.270935961,7911,0.35,11152,20.59183997
1933,8107,scatter,0.270935961,7713,0.35,10890,10.18217469
1958,8174,stago,0.270935961,7954,0.35,10893,10.18217469
1959,8157,ft,0.270935961,7925,0.35,10894,10.18217469
2010,8090,powder,0.270935961,7804,0.35,10889,10.18217469
2043,8279,pna,0.270935961,7854,0.35,10887,10.18217469
2073,8314,strip,0.270935961,7856,0.35,10891,10.18217469
2123,8186,stant,0.270935961,7930,0.35,10892,10.18217469
2135,8178,topfit,0.270935961,7758,0.35,10886,10.18217469
1918,8125,hamilton,0.270935961,7722,0.35,9488,3.400633789
1920,8127,chromogen,0.270935961,7794,0.35,9510,3.400633789
1931,8103,german,0.270935961,7870,0.35,9491,3.400633789
1934,8108,compromis,0.270935961,7953,0.35,9501,3.400633789
1935,8109,trifug,0.270935961,7831,0.35,9487,3.400633789
1966,8149,formal,0.270935961,7734,0.35,9505,3.400633789
1969,8152,fp,0.270935961,7952,0.35,9498,3.400633789
1974,8100,say,0.270935961,7750,0.35,9508,3.400633789
2020,8072,johnson,0.270935961,7715,0.35,9486,3.400633789
2040,8275,sulphat,0.270935961,7888,0.35,9502,3.400633789
2048,8284,affin,0.270935961,7716,0.35,9513,3.400633789
2055,8254,must,0.270935961,7933,0.35,9493,3.400633789
2072,8312,mw,0.270935961,7871,0.35,9496,3.400633789
2084,8296,pipet,0.270935961,7739,0.35,9509,3.400633789
2095,8302,libitum,0.270935961,7793,0.35,9495,3.400633789
2105,8201,eleven,0.270935961,7701,0.35,9489,3.400633789
2109,8207,sole,0.270935961,7753,0.35,9494,3.400633789
2111,8210,hematocrit,0.270935961,7943,0.35,9500,3.400633789
2116,8185,ic,0.270935961,7719,0.35,9506,3.400633789
2151,8228,½_,0.270935961,7906,0.35,9503,3.400633789
1915,8130,fund,0.270935961,7917,0.35,7534,0.721925134
1916,8123,reject,0.270935961,7832,0.35,7629,0.721925134
1921,8128,g6p,0.270935961,7927,0.35,7559,0.721925134
1923,8131,versa,0.270935961,7944,0.35,7694,0.721925134
1924,8133,coki,0.270935961,7754,0.35,7627,0.721925134
1926,8136,cltb,0.270935961,7704,0.35,7648,0.721925134
1928,8122,h3po4,0.270935961,7947,0.35,7681,0.721925134
1929,8119,rememb,0.270935961,7774,0.35,7597,0.721925134
1932,8106,1ohmid,0.270935961,7946,0.35,7524,0.721925134
1937,8111,glamorgan,0.270935961,7852,0.35,7502,0.721925134
1939,8113,glsmean,0.270935961,7879,0.35,7570,0.721925134
1940,8114,changsha,0.270935961,7761,0.35,7516,0.721925134
1941,8116,ug,0.270935961,7762,0.35,7592,0.721925134
1942,8117,cgi,0.270935961,7842,0.35,7541,0.721925134
1943,8118,cer,0.270935961,7949,0.35,7563,0.721925134
1944,8138,exam,0.270935961,7768,0.35,7640,0.721925134
1945,8141,clini,0.270935961,7806,0.35,7591,0.721925134
1946,8140,fio2,0.270935961,7708,0.35,7670,0.721925134
1947,8101,sb,0.270935961,7749,0.35,7566,0.721925134
1948,8160,rich,0.270935961,7876,0.35,7578,0.721925134
1949,8161,fmcyp2d6,0.270935961,7759,0.35,7698,0.721925134
1950,8164,elicit,0.270935961,7711,0.35,7607,0.721925134
1952,8166,warfanin,0.270935961,7741,0.35,7482,0.721925134
1953,8167,c24,0.270935961,7885,0.35,7514,0.721925134
1955,8170,radioenzym,0.270935961,7941,0.35,7506,0.721925134
1956,8171,256,0.270935961,7884,0.35,7520,0.721925134
1957,8173,cool,0.270935961,7945,0.35,7560,0.721925134
1961,8142,vice,0.270935961,7775,0.35,7525,0.721925134
1963,8145,happi,0.270935961,7814,0.35,7620,0.721925134
1967,8156,ventricular,0.270935961,7846,0.35,7663,0.721925134
1970,8153,ts,0.270935961,7872,0.35,7537,0.721925134
1972,8102,gelser,0.270935961,7863,0.35,7517,0.721925134
1973,8031,intergroup,0.270935961,7756,0.35,7503,0.721925134
1975,8045,intent,0.270935961,7703,0.35,7555,0.721925134
1976,8047,untransform,0.270935961,7827,0.35,7617,0.721925134
1977,8049,ute,0.270935961,7851,0.35,7649,0.721925134
1978,8050,barbhaiya,0.270935961,7837,0.35,7573,0.721925134
1981,8055,cyp2c8,0.270935961,7894,0.35,7501,0.721925134
1982,8056,auecipa,0.270935961,7798,0.35,7680,0.721925134
1983,8057,augment,0.270935961,7784,0.35,7683,0.721925134
1988,8044,dihydrogen,0.270935961,7770,0.35,7508,0.721925134
1989,8099,equilibrium,0.270935961,7800,0.35,7631,0.721925134
1992,8029,shader,0.270935961,7771,0.35,7580,0.721925134
1993,8030,tip,0.270935961,7773,0.35,7695,0.721925134
1994,8176,stainless,0.270935961,7939,0.35,7550,0.721925134
1995,8032,skelet,0.270935961,7728,0.35,7604,0.721925134
1997,8034,cq,0.270935961,7896,0.35,7579,0.721925134
1998,8036,display,0.270935961,7801,0.35,7496,0.721925134
1999,8037,ddis,0.270935961,7869,0.35,7609,0.721925134
2003,8041,9,0.270935961,7921,0.35,7577,0.721925134
2004,8042,statsoft,0.270935961,7928,0.35,7569,0.721925134
2005,8063,keppler,0.270935961,7913,0.35,7574,0.721925134
2007,8084,aucinr,0.270935961,7791,0.35,7596,0.721925134
2008,8085,issu,0.270935961,7915,0.35,7639,0.721925134
2009,8087,ithaca,0.270935961,7942,0.35,7655,0.721925134
2011,8091,stomach,0.270935961,7862,0.35,7558,0.721925134
2012,8092,jmp,0.270935961,7710,0.35,7531,0.721925134
2013,8093,dak,0.270935961,7912,0.35,7500,0.721925134
2014,8094,behaviour,0.270935961,7721,0.35,7702,0.721925134
2015,8095,thrombin,0.270935961,7948,0.35,7633,0.721925134
2017,8098,½cient,0.270935961,7891,0.35,7668,0.721925134
2018,8082,isolut,0.270935961,7905,0.35,7628,0.721925134
2021,8066,klinisk,0.270935961,7858,0.35,7551,0.721925134
2022,8068,val,0.270935961,7920,0.35,7507,0.721925134
2023,8069,whitesboro,0.270935961,7902,0.35,7662,0.721925134
2026,8073,aucq,0.270935961,7788,0.35,7614,0.721925134
2027,8080,310,0.270935961,7907,0.35,7556,0.721925134
2028,8074,posteriori,0.270935961,7938,0.35,7667,0.721925134
2029,8075,unweight,0.270935961,7931,0.35,7584,0.721925134
2030,8076,auc0_8h,0.270935961,7796,0.35,7658,0.721925134
2031,8077,ionis,0.270935961,7899,0.35,7611,0.721925134
2033,8115,2002,0.270935961,7859,0.35,7594,0.721925134
